-0.6718461,0.70057786,0.7497749,0.20568171,0.036642015,-0.29514596,0.5322808,-1.0814921,-0.1817147,-0.21588436,-0.018535445,-1.7282373,-1.5406035,-0.6847823,0.052919824,-0.97197634,-1.6964356,-0.894034,-1.0880275,-1.1490571
-0.85565966,0.52399236,0.9547143,0.57931906,0.16310492,0.4922718,0.3987183,-0.9345725,-0.14804654,0.11738522,-0.6374445,-2.2973657,-0.19540852,-0.39583653,-0.5282332,-1.1442713,-2.2921698,-1.2684737,-1.2855406,-1.2024174
-0.910938,0.5447037,0.84622175,0.53770334,0.24459007,0.94261676,0.28895012,-1.1548735,0.5314853,0.7859131,-0.624462,-2.4653382,-0.7378888,-0.5129455,-0.018301876,-1.4055051,-2.5896378,-1.3496598,-1.4332758,-1.313111
-0.7448542,0.69535446,0.7598284,0.84057724,0.030160978,0.22924164,0.083906345,-0.94030935,0.066158056,-0.24093199,-0.62392247,-1.9544363,-1.2976418,-0.5687344,0.07560641,-1.1879683,-2.1736631,-1.0837212,-1.1797041,-1.2372154
-1.0021081,0.53259575,0.90189147,0.9594062,0.40491915,0.85801923,0.81229335,-1.1054925,0.17218573,0.03151443,-0.6125502,-2.1682627,0.21933462,-0.7718156,-0.13105614,-1.3699324,-2.4778028,-1.3723948,-1.5321738,-1.4836944
5.217681,0.02160303,-0.42845333,2.3091614,1.7890495,-14.970271,3.0355496,-11.901477,2.2313223,-11.87492,-2.5037277,-11.266859,-4.1564636,-7.773124,-3.2567255,4.0267797,-10.697796,-5.9191523,1.5269263,7.381432
-0.937261,0.54815936,0.96275944,0.7335864,0.34565502,0.89235955,0.38904893,-1.0112997,0.36104715,0.41057608,-0.610242,-2.253749,-0.95751345,-0.627625,-0.5401548,-1.1027477,-2.400804,-1.1994103,-1.346625,-1.2886277
-2.070428,-1.7322559,9.814482,3.1928744,-1.4597772,-3.2967627,-6.1458387,-5.561335,2.0881119,5.31612,4.763019,4.93162,2.7229366,-7.2865505,0.76157725,-2.1608372,6.0925055,-1.6592395,-3.3974233,-6.5788026
-0.9601568,0.6658236,1.3884434,-1.294999,-0.8499139,1.6432197,7.780311,2.1701183,-0.39884728,0.42082074,-0.55028886,-2.497373,-6.259287,-0.90890604,-2.4576607,-1.970446,-2.8089182,-1.5896457,-2.3865185,-2.47468
-0.9911879,0.52257955,0.9399355,0.7046326,0.3598491,1.4553299,0.57984483,-1.0334451,0.49499345,-0.12026202,-0.47891623,-2.128318,-0.063073285,-0.89358276,-0.20140578,-1.3648671,-2.672733,-1.3770391,-1.3970474,-1.6080576
-0.6652889,0.6967276,0.8432076,0.3398234,0.05404269,-0.014917702,0.20269084,-1.1548257,0.043041654,-0.11841917,-0.21623456,-1.8698947,-0.37632236,-0.73799336,-1.0556731,-0.9167951,-2.0195723,-1.1277593,-1.061951,-1.3167549
-0.9126275,0.497068,1.0043213,0.70350945,0.33770984,0.5729105,0.36320952,-0.83592707,-0.0449134,0.07806924,-0.6119885,-2.0487993,-1.6309954,-0.58230704,0.21940286,-1.2818289,-2.2907782,-1.2505468,-1.2702358,-1.2306316
-0.96020603,0.5152751,1.0004067,0.6402339,0.7157869,1.5330112,0.21912473,-0.7629519,0.21482664,0.23903814,-0.1548422,-2.2156982,-0.77205324,-0.13709818,-0.7079235,-1.1913908,-2.520409,-1.5501947,-1.548222,-1.3327761
-0.8498828,0.5258824,0.83129716,0.68562835,0.15734199,0.5256345,0.43482873,-0.8108086,0.20317161,-0.05426415,-0.5862553,-2.3121164,-0.8554089,-0.36223975,-0.15456413,-1.1459268,-2.3906717,-1.2471151,-1.3556231,-1.2938796
-0.7145785,0.788751,0.61718655,1.1416925,-0.537726,-0.045198593,0.37731162,-1.5876821,-0.12514532,0.09549152,-0.800458,-2.174818,0.68992794,-0.69191897,-0.57385844,-1.2899703,-2.2119856,-1.1249328,-1.2260457,-1.2894521
-0.73514163,0.7062078,0.9017835,0.7747252,0.6234203,0.29284602,-0.18616952,-1.2197688,0.08858993,-0.04268804,-0.6786136,-2.0015173,-1.1468222,-0.7634043,-0.21185467,-1.1543151,-2.1836078,-1.226695,-1.2666156,-1.2167896
-0.98151034,0.53778505,1.0011466,0.6579848,0.49914017,1.0881898,0.40010044,-0.81119215,0.34843612,0.3618573,-0.42354584,-2.2450545,-0.82540584,-0.5718404,-0.43264705,-1.2411345,-2.5540586,-1.422079,-1.5882125,-1.2382463
-1.8346044,0.04510339,-2.3084345,4.0712476,6.455808,4.338595,-1.0874206,12.258122,5.8678684,-0.3528546,-9.993402,-3.2848747,4.6716404,-8.252869,-11.632606,-16.727638,-13.48859,-11.981259,-14.2355995,-17.737423
-0.8706335,0.5108327,0.9518149,0.66369766,0.41402057,0.7793271,0.41522223,-0.87072515,0.21563417,-0.08609976,-0.7226057,-2.3631372,-0.65105915,-0.44124004,0.12672114,-1.2898289,-2.357085,-1.3752257,-1.4764948,-0.9990473
-0.73134786,0.7778899,0.9163466,0.812367,-0.32552,0.6561928,-0.05023446,-1.2784709,0.0255041,-0.32223803,-0.1497088,-2.2579725,-0.8002823,-0.603834,-0.9183145,-1.2429072,-2.2503963,-1.1298418,-1.0938253,-1.441619
-0.71646565,0.65879315,0.8498501,0.39328802,0.5298426,0.36989418,0.5818991,-1.2518573,-0.21217836,-0.30668274,0.1139469,-2.2007365,-0.1326895,-1.0084352,0.124580644,-1.0526235,-2.1881294,-1.0976797,-1.2830322,-1.338304
-0.94248384,0.5504393,0.9701626,0.68897647,0.53661084,0.70612735,0.34269777,-0.90941817,0.19171983,-0.055163868,-0.5827396,-2.2510674,-1.1119236,-0.520662,0.03902906,-1.0160711,-2.3779578,-1.1820278,-1.4085897,-1.4446971
-3.5510657,0.3515267,3.6533973,-5.690197,-1.676282,5.635332,5.1924295,-0.22083442,8.817486,-1.9055506,10.407083,-7.301986,4.1327624,3.9029858,8.638791,6.186322,-10.766965,8.876448,-5.392197,-3.4119246
-0.9312831,0.6411948,0.8727586,0.9059481,0.77336544,1.2605183,-0.018357849,-0.77674806,0.14624692,-0.18877766,-0.23285979,-2.3142414,-0.69661814,-0.6945876,-0.26095903,-1.3432243,-2.4769163,-1.3440557,-1.4476277,-1.4401859
-0.9193484,0.5052037,0.9761525,0.8147329,0.32282957,1.1117936,0.5114315,-0.918552,0.17230512,-0.0070292028,-0.73625636,-2.3284829,-0.59646326,-0.32374635,-0.49912065,-1.1588441,-2.3839443,-1.2983389,-1.3660164,-1.3708036
-1.1095806,-0.45337197,-0.46525037,7.321157,-6.1817594,0.79244715,5.9474654,0.06546637,-0.008652922,-1.4856112,1.6675614,-3.7214408,3.0619028,5.771022,-2.3741715,-1.8860952,-7.048644,-3.2288353,6.054161,-3.5957305
-0.99952424,0.53132445,0.9283335,0.5878556,0.76155853,1.3571914,-0.3235765,-1.2931309,0.7442298,3.1518168,-0.5766844,-2.3678894,-0.97557056,-0.2686589,-0.5939733,-1.2821362,-2.907499,-1.610859,-1.6406147,-1.3855025
-0.8664513,0.97982556,0.6051368,2.270695,0.08554252,-0.9209785,2.0261166,-2.345448,0.37209362,1.6603752,-1.0774807,-2.060103,-4.9662275,-1.0084141,-1.425176,-0.83526146,-2.8436182,-1.1834285,-1.7184185,-1.2395165
-2.8703394,5.996105,-2.6187718,-8.501537,-9.228606,-8.160442,4.3071427,4.7320757,-2.6912549,6.0185437,9.405913,-12.560458,-5.018381,-3.9936483,-7.1575623,-6.7449985,11.536388,-4.958073,-2.8163855,7.2921433
-0.93715805,0.49646556,0.9499068,0.69406366,0.25838935,0.70760536,0.39354432,-0.74563867,0.29674852,0.09009113,-0.40688917,-2.292442,-0.8942555,-0.74982727,-0.050014105,-1.1349306,-2.2209368,-1.1948854,-1.395929,-1.5125347
-0.96664673,0.5007685,0.9870337,0.83231175,0.38609782,0.72737294,0.43791586,-0.81968135,0.16705084,0.112415,-0.08553289,-2.18639,-1.196292,-0.4275212,-0.68604374,-1.1774446,-2.508442,-1.391934,-1.1991644,-1.343512
-0.7404271,0.6225145,0.9405024,0.59390515,-0.049101356,0.80193293,1.2969295,-1.6677718,0.8941841,1.4308383,-0.49490556,-2.3733504,-1.1901884,-0.8732366,-1.0607765,-1.3929427,-2.5617251,-1.3504215,-1.3927759,-1.3277279
-0.9206412,0.5139744,0.9486044,0.67270786,0.29294822,0.60891575,0.34302747,-0.9155009,0.22820252,0.4121873,-0.4175744,-2.165676,-1.3437618,-0.8293045,0.20939597,-1.0872247,-2.4497724,-1.2435769,-1.4183812,-1.4646846
-0.8587744,0.69115824,0.8623063,0.7552288,0.56734854,0.51349497,1.055,-1.1607648,-0.03615232,-0.019933915,-0.7589173,-2.130194,0.5698465,-0.7290067,0.02864112,-1.2461231,-2.5053012,-1.2966863,-1.3604999,-1.3715376
-0.8881541,0.57373965,0.96610326,0.7682797,0.114452615,0.7073484,0.61835897,-0.82441485,-0.1422336,0.10679489,-0.6800641,-2.2854362,-0.617105,-0.66797084,-0.24472852,-1.0868568,-2.4932485,-1.2907317,-1.5090802,-1.459227
-0.98901063,0.4990004,0.98334926,0.8702893,0.6018684,0.7002043,0.42887977,-0.8591859,0.30803794,0.015233211,-0.252034,-2.0242136,-1.0022143,-0.7261466,-0.79875773,-1.3646705,-2.5981736,-1.2932163,-1.288389,-1.3649559
-0.6708469,0.58257097,1.5613569,0.11411221,-0.09763693,-0.6795051,0.5927439,-1.053439,-0.3371951,-0.44733527,-0.6863379,-1.940323,-0.4329127,-0.618596,-0.64941967,-1.1781219,-2.0503743,-1.0698301,-1.0526305,-1.3338412
-0.71749204,0.6914724,0.73370314,0.52662694,0.6544384,0.1239893,-0.09351323,-1.1236943,0.048554752,0.31912223,-0.29204723,-2.111857,-0.4982408,-0.55325884,-0.7207267,-1.1014926,-2.1336024,-1.2250911,-1.3474277,-1.1797607
-0.9543187,0.52049387,0.9877903,0.65988755,0.56707054,1.2054905,0.2891988,-0.8669537,0.12591022,-0.005647776,-0.58784795,-2.006919,-1.177877,-0.5870083,-0.41237292,-1.1964537,-2.3854945,-1.1799259,-1.3054831,-1.3128492
2.7065284,-3.0245101,-2.6992495,-7.095152,5.2621465,-5.9431458,1.0972579,-6.893953,-6.6895475,5.7291026,-5.72015,-8.635722,4.576538,5.2871294,-3.388716,-9.62505,-5.837863,9.955741,8.607722,-2.7925115
